[PDE] ENT_NAME,[PDE] VAR_NAME,[PDE] VAR_BUSNAME,[PDE] VAR_DESCRIPTION,[PDE] VAR_USAGE,Name,Source,Construct,Construct Referent,Construct Form,Construct Framework,Performance Type,SDAD VAR_NAME,Data Type,Item Stem,Item Text,Item Number,Operational Definition,Item Definition,Response Format,Response Values,Reverse Coded,Source Scale,Citation,Comments,EDA Performed,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability,Obs.N,Obs.%NA,nbr.val.unique,Freq.Category,Obs.Min,Obs.Max,Obs.Median,Obs. Mean,Obs.Mean.CI95,Obs.SD,Obs.Skew,Obs.Kurtosis,Obs. Normality.K2,Obs.Q-Q.Plot,Obs.Bar.Histo.Den,Obs.Box.Plot,Obs.Scale.Reliability
GAT_SOLDIERS_V2,Q64,"Emotional Fitness, Catastrophizing, Q64",How well do these statements describe you? - I am good at changing myself to adjust to changes in my life.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,adaptability,individual,perceptual,state,na,Q64.t(1-5),designed,How well do these statements describe you?,I am good at changing myself to adjust to changes in my life.,Q64,"Assesses the ability to alter one's course, and perceived cognitive flexibility. ",,likert,"23 = 1 = Not like me at all -> 1; 
24 = 2 = A little like me -> 2;
25 = 3 = Somewhat like me -> 3;
26 = 4 = Mostly like me -> 4;
27 = 5 = Very much like me -> 5;",no,Original Items ,Peterson & Park (unpublished),Mislabeled as catastrophizing.,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 4.077
T2: 4.113
T3: 4.108
T4: 4.134
T5: 4.105","T1: 0.008
T2: 0.012
T3: 0.018
T4: 0.034
T5: 0.092","T1: 0.880
T2: 0.877
T3: 0.890
T4: 0.901
T5: 0.888","T1: -0.858
T2: -0.939
T3: -0.933
T4: -1.004
T5: -1.017","T1: 3.581
T2: 3.783
T3: 3.728
T4: 3.871
T5: 4.158","T1: 5384.151***
T2: 2706.178***
T3: 1122.993***
T4: 364.170***
T5: 56.727***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q66,"Emotional Fitness, Catastrophizing, Q66",How well do these statements describe you? - It is difficult for me to adjust to changes.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,adaptability,individual,perceptual,state,na,Q66.t(1-5),designed,How well do these statements describe you?,It is difficult for me to adjust to changes.,Q66,"Assesses the ability to alter one's course, and perceived cognitive flexibility. ",,likert,"23 = 5 = Not like me at all -> 5; 
24 = 4 = A little like me -> 4;
25 = 3 = Somewhat like me -> 3;
26 = 2 = Mostly like me -> 2;
27 = 1 = Very much like me -> 1;",yes,Original Items ,Peterson & Park (unpublished),Mislabeled as catastrophizing.,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 4.141
T2: 4.116
T3: 4.082
T4: 4.030
T5: 3.972","T1: 0.009
T2: 0.014
T3: 0.022
T4: 0.044
T5: 0.118","T1: 1.033
T2: 1.089
T3: 1.105
T4: 1.148
T5: 1.142","T1: -1.194
T2: -1.209
T3: -1.139
T4: -1.060
T5: -0.987","T1: 3.815
T2: 3.727
T3: 3.514
T4: 3.229
T5: 3.124","T1: 8848.292***
T2: 3754.058***
T3: 1420.847***
T4: 352.381***
T5: 44.623***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q67,"Emotional Fitness, Catastrophizing, Q67",How well do these statements describe you? - I can usually fit myself into any situation.,Scored: Yes,GAT 1.0 (Soldier),ASRRD,adaptability,individual,perceptual,state,na,Q67.t(1-5),designed,How well do these statements describe you?,I can usually fit myself into any situation.,Q67,"Assesses the ability to alter one's course, and perceived cognitive flexibility. ",,likert,"23 = 1 = Not like me at all -> 1; 
24 = 2 = A little like me -> 2;
25 = 3 = Somewhat like me -> 3;
26 = 4 = Mostly like me -> 4;
27 = 5 = Very much like me -> 5;",no,Original Items ,Peterson & Park (unpublished),Mislabeled as catastrophizing.,Yes,"T1: 52790
T2: 22336
T3: 9434
T4: 2671
T5: 361","T1: 0.004%
T2: 57.691%
T3: 82.130%
T4: 94.941%
T5: 99.316%","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5",na,"T1: 1
T2: 1
T3: 1
T4: 1
T5: 1","T1: 5
T2: 5
T3: 5
T4: 5
T5: 5","T1: 4
T2: 4
T3: 4
T4: 4
T5: 4","T1: 4.004
T2: 4.080
T3: 4.092
T4: 4.097
T5: 4.097","T1: 0.008
T2: 0.012
T3: 0.018
T4: 0.034
T5: 0.087","T1: 0.920
T2: 0.896
T3: 0.887
T4: 0.898
T5: 0.836","T1: -0.788
T2: -0.885
T3: -0.851
T4: -0.856
T5: -0.783","T1: 3.298
T2: 3.594
T3: 3.434
T4: 3.396
T5: 3.584","T1: 4451.371***
T2: 2392.446***
T3: 922.396***
T4: 263.496***
T5: 34.744***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q30,"Emotional Fitness, Character, Q30",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Creativity-coming up with new ideas,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q30.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Creativity-coming up with new ideas.,Q30,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You are viewed as a creative person; you see, do, and/or create things that are of use; you think of unique ways to
solve problems and be productive.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 7
T2: 8
T3: 8
T4: 8
T5: 8","T1: 6.989
T2: 7.420
T3: 7.489
T4: 7.473
T5: 7.518","T1: 0.019
T2: 0.028
T3: 0.044
T4: 0.084
T5: 0.231","T1: 2.180
T2: 2.118
T3: 2.160
T4: 2.221
T5: 2.227","T1: -0.646
T2: -0.849
T3: -0.950
T4: -0.908
T5: -0.918","T1: 3.284
T2: 3.715
T3: 3.847
T4: 3.552
T5: 3.591","T1: 3230.948***
T2: 2318.998***
T3: 1179.746***
T4: 296.553***
T5: 43.678***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q31,"Emotional Fitness, Character, Q31",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Curiosity or interest,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q31.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Curiosity or interest.,Q31,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You are an explorer; you seek novelty; you are interested in new activities, ideas, and people; you are open to new
experiences.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 8.076
T2: 7.964
T3: 7.860
T4: 7.797
T5: 7.862","T1: 0.016
T2: 0.026
T3: 0.042
T4: 0.080
T5: 0.217","T1: 1.851
T2: 1.959
T3: 2.054
T4: 2.109
T5: 2.093","T1: -1.180
T2: -1.186
T3: -1.167
T4: -1.115
T5: -1.227","T1: 4.730
T2: 4.564
T3: 4.354
T4: 4.118
T5: 4.485","T1: 10016.524***
T2: 4165.392***
T3: 1676.505***
T4: 435.721***
T5: 75.118***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q32,"Emotional Fitness, Character, Q32","Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Critical thinking, open-mindedness, or good judgement",Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q32.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,"Critical thinking, open-mindedness, or good judgement.",Q32,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You are analytical; you examine things from all sides; you do not jump to conclusions, but instead
attempt to weigh all the evidence when making decisions.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 9","T1: 8.047
T2: 8.104
T3: 8.070
T4: 8.032
T5: 8.044","T1: 0.015
T2: 0.024
T3: 0.037
T4: 0.073
T5: 0.197","T1: 1.756
T2: 1.802
T3: 1.854
T4: 1.935
T5: 1.903","T1: -1.106
T2: -1.170
T3: -1.172
T4: -1.167
T5: -1.207","T1: 4.648
T2: 4.721
T3: 4.601
T4: 4.371
T5: 4.437","T1: 9199.845***
T2: 4195.820***
T3: 1748.928***
T4: 479.874***
T5: 73.184***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q33,"Emotional Fitness, Character, Q33",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Love of learning,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q33.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Love of learning.,Q33,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You often find ways to deepen your knowledge and experiences; you regularly look for new opportunities to
learn; you are passionate about building knowledge.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 9
T3: 8
T4: 8
T5: 9","T1: 8.041
T2: 8.109
T3: 8.068
T4: 8.016
T5: 8.017","T1: 0.017
T2: 0.026
T3: 0.041
T4: 0.080
T5: 0.217","T1: 1.964
T2: 1.992
T3: 2.043
T4: 2.097
T5: 2.094","T1: -1.079
T2: -1.238
T3: -1.257
T4: -1.226
T5: -1.233","T1: 4.034
T2: 4.542
T3: 4.549
T4: 4.390
T5: 4.388","T1: 8055.077***
T2: 4361.684***
T3: 1879.388***
T4: 509.948***
T5: 74.443***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q34,"Emotional Fitness, Character, Q34",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Perspective or wisdom,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q34.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Perspective or wisdom.,Q34,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You take the “big picture” view of things; others turn to you for wise advice; you help others make sense of
the world; you learn from your mistakes.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 7.753
T2: 7.996
T3: 8.011
T4: 8.019
T5: 7.978","T1: 0.016
T2: 0.024
T3: 0.038
T4: 0.073
T5: 0.199","T1: 1.843
T2: 1.835
T3: 1.872
T4: 1.916
T5: 1.922","T1: -0.871
T2: -1.078
T3: -1.174
T4: -1.225
T5: -1.113","T1: 3.863
T2: 4.402
T3: 4.726
T4: 4.792
T5: 4.112","T1: 5876.181***
T2: 3631.440***
T3: 1782.577***
T4: 539.359***
T5: 62.863***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q35,"Emotional Fitness, Character, Q35",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Bravery or courage,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q35.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Bravery or courage.,Q35,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You face your fears and overcome challenges and adversity; you stand up for what is right; you do not shrink in
the face of pain or inner tension or turmoil.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 8.061
T2: 8.044
T3: 7.995
T4: 7.951
T5: 7.922","T1: 0.016
T2: 0.026
T3: 0.041
T4: 0.077
T5: 0.218","T1: 1.916
T2: 1.960
T3: 2.013
T4: 2.040
T5: 2.103","T1: -1.186
T2: -1.236
T3: -1.248
T4: -1.155
T5: -1.281","T1: 4.564
T2: 4.753
T3: 4.712
T4: 4.317
T5: 4.822","T1: 9838.644***
T2: 4482.886***
T3: 1905.726***
T4: 469.901***
T5: 82.794***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q36,"Emotional Fitness, Character, Q36",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Persistence,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q36.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Persistence.,Q36,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You keep going and going when you have a goal in mind; you attempt to overcome all obstacles; you finish what
you start.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 8.156
T2: 8.175
T3: 8.117
T4: 8.091
T5: 8.130","T1: 0.015
T2: 0.024
T3: 0.038
T4: 0.074
T5: 0.195","T1: 1.802
T2: 1.833
T3: 1.896
T4: 1.959
T5: 1.879","T1: -1.173
T2: -1.236
T3: -1.228
T4: -1.254
T5: -1.090","T1: 4.615
T2: 4.800
T3: 4.660
T4: 4.665
T5: 4.073","T1: 9787.726***
T2: 4509.500***
T3: 1858.203***
T4: 544.108***
T5: 60.762***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q37,"Emotional Fitness, Character, Q37",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Honesty,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q37.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Honesty.,Q37,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You are a person of high integrity and authenticity; you tell the truth, even when it hurts; you present yourself to others
in a sincere way; you take responsibility for your actions.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 7.793
T2: 7.980
T3: 7.931
T4: 7.945
T5: 7.922","T1: 0.017
T2: 0.026
T3: 0.040
T4: 0.078
T5: 0.215","T1: 1.986
T2: 1.946
T3: 1.987
T4: 2.045
T5: 2.080","T1: -1.020
T2: -1.108
T3: -1.115
T4: -1.109
T5: -1.326","T1: 4.012
T2: 4.221
T3: 4.244
T4: 4.989
T5: 4.869","T1: 7470.979***
T2: 3643.395***
T3: 1558.812***
T4: 423.426***
T5: 86.437***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q38,"Emotional Fitness, Character, Q38",Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Zest or enthusiasm,Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q38.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,Zest or enthusiasm.,Q38,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.",You are enthusiastic toward life; you are highly energetic and activated; you use your energy to the fullest degree.,likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 8
T2: 8
T3: 8
T4: 8
T5: 8","T1: 7.908
T2: 7.840
T3: 7.705
T4: 7.640
T5: 7.546","T1: 0.017
T2: 0.028
T3: 0.045
T4: 0.088
T5: 0.244","T1: 1.957
T2: 2.118
T3: 2.232
T4: 2.320
T5: 2.354","T1: -1.184
T2: -1.184
T3: -1.162
T4: -1.153
T5: -1.121","T1: 4.602
T2: 4.306
T3: 4.105
T4: 3.940
T5: 3.922","T1: 9876.356***
T2: 4001.781***
T3: 1602.496***
T4: 441.236***
T5: 61.193***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
GAT_SOLDIERS_V2,Q39,"Emotional Fitness, Character, Q39","Think about how you have acted in actual situations <u>during the past four weeks</u>. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed? - Love or closeness with others (friends, family members)",Scored: Yes,GAT 1.0 (Soldier),ASRRD,character,individual,personality,trait,na,Q39.t(1-5),designed,Think about how you have acted in actual situations during the past four weeks. Please answer only in terms of what YOU actually did. Please read carefully. Select a number from 0 to 10 according to how often you showed/used the qualities listed.,"Love or closeness with others (friends, family members).",Q39,"Assesses character strengths that map onto six character virtures: wisdom & knowledge, courage, humanity, justice, temperance, and transcendence.","You are warm and genuine to others; you not only share but are open to receiving love from others; you value growing
close and intimate with others.",likert,"67 = 0 = 0 (never) -> 0; 
8 = 0.5 = 1 -> 1;
9 = 1 = 2 -> 2;
10 = 1.5 = 3 -> 3;
11 = 2 = 4 -> 4;
12 = 2.5 = 5 -> 5;
13 = 3 = 6 -> 6;
14 = 3.5 = 7 -> 7;
15 = 4 = 8 -> 8;
16 = 4.5 = 9 -> 9;
17 = 5 = 10 (always) -> 10;",no,VIA-IS,Peterson (2007); Peterson & Seligman (2004),,Yes,"T1: 52787
T2: 22335
T3: 9431
T4: 2671
T5: 361","T1: 0.009%
T2: 57.692%
T3: 82.136%
T4: 94.941%
T5: 99.316%","T1: 11
T2: 11
T3: 11
T4: 11
T5: 11",na,"T1: 0
T2: 0
T3: 0
T4: 0
T5: 0","T1: 10
T2: 10
T3: 10
T4: 10
T5: 10","T1: 9
T2: 9
T3: 9
T4: 9
T5: 9","T1: 8.543
T2: 8.296
T3: 8.180
T4: 8.121
T5: 7.964","T1: 0.017
T2: 0.027
T3: 0.043
T4: 0.083
T5: 0.234","T1: 2.000
T2: 2.084
T3: 2.126
T4: 2.178
T5: 2.265","T1: -1.737
T2: -1.530
T3: -1.428
T4: -1.350
T5: -1.450","T1: 5.999
T2: 5.210
T3: 4.843
T4: 4.441
T5: 4.881","T1: 16910.749***
T2: 5924.396***
T3: 2245.655***
T4: 574.372***
T5: 95.176***",qq,histogram,box,na,,,,,,,,,,,,,,,,,
